id_tra,idbin,idcategoria,idcomercio,fecha,monto
TX5062,510001,A,COM004,2024-05-18,911.81
TX5063,400000,A,COM002,2024-04-17,498.95
TX5064,601001,I,COM001,2024-06-02,302.93
TX5065,510001,C,COM003,2024-01-02,487.09
TX5066,601001,I,COM004,2024-02-25,535.43
TX5067,352801,I,COM002,2024-06-29,776.48
TX5068,352800,C,COM002,2024-05-24,831.98
TX5069,400000,A,COM001,2024-03-06,486.53
TX5070,352801,I,COM004,2024-02-22,109.97
TX5071,601001,I,COM001,2024-06-01,363.07
TX5072,601000,I,COM005,2024-04-06,43.32
TX5073,601000,C,COM005,2024-01-14,349.6
TX5074,601000,C,COM004,2024-03-18,149.57
TX5075,601000,C,COM005,2024-02-17,200.99
TX5076,601001,I,COM004,2024-03-20,744.8
TX5077,601001,I,COM001,2024-04-27,154.3
TX5078,510001,C,COM005,2024-02-03,189.58
TX5079,400001,C,COM002,2024-02-17,488.3
TX5080,400001,I,COM005,2024-04-17,517.18
TX5081,400001,I,COM003,2024-06-16,194.5
TX5082,400001,C,COM002,2024-05-26,687.35
TX5083,400000,I,COM003,2024-06-01,129.69
TX5084,352801,I,COM003,2024-03-25,702.33
TX5085,510001,I,COM004,2024-06-16,768.65
TX5086,400001,I,COM005,2024-06-04,531.95
TX5087,352801,I,COM001,2024-03-10,507.68
TX5088,510001,I,COM001,2024-04-21,301.03
TX5089,601001,A,COM002,2024-01-09,577.84
TX5090,601000,C,COM005,2024-04-20,79.67
TX5091,601000,C,COM002,2024-04-11,799.65
TX5092,352801,C,COM004,2024-01-14,632.35
TX5093,510001,A,COM001,2024-01-16,471.51
TX5094,510000,I,COM002,2024-02-17,857.19
TX5095,510001,I,COM001,2024-03-08,328.89
TX5096,510001,C,COM005,2024-05-03,479.72
TX5097,601001,I,COM004,2024-05-05,52.87
TX5098,400001,A,COM005,2024-04-03,540.71
TX5099,601000,C,COM005,2024-04-29,816.22
TX5100,352800,A,COM002,2024-03-09,783.78
TX5101,601000,I,COM003,2024-06-02,739.56
TX5102,400000,C,COM003,2024-01-17,831.3
TX5103,352800,C,COM004,2024-04-06,553.91
TX5104,510001,C,COM005,2024-06-01,398.9
TX5105,601000,I,COM004,2024-03-13,270.75
TX5106,352800,C,COM004,2024-01-12,36.25
TX5107,601001,I,COM004,2024-05-01,932.82
TX5108,510000,I,COM005,2024-06-06,15.13
TX5109,601000,C,COM003,2024-05-15,895.86
TX5110,400000,I,COM005,2024-06-01,317.23
TX5111,510000,C,COM002,2024-02-15,406.15
TX5112,352801,A,COM003,2024-06-15,771.76
TX5113,510000,I,COM003,2024-04-12,726.24
TX5114,601001,I,COM005,2024-06-02,419.33
TX5115,400000,C,COM002,2024-05-28,231.35
TX5116,601001,C,COM003,2024-04-05,436.51
TX5117,601001,I,COM005,2024-06-20,943.54
TX5118,400000,I,COM003,2024-06-12,679.65
TX5119,510001,C,COM005,2024-01-12,143.11
TX5120,400001,I,COM002,2024-02-24,331.11
TX5121,352800,C,COM004,2024-03-27,998.31
TX5122,352800,C,COM002,2024-01-07,137.34
TX5123,510001,C,COM002,2024-01-07,397.09
TX5124,510000,I,COM002,2024-05-08,442.12
TX5125,352800,I,COM002,2024-03-11,305.57
TX5126,352801,I,COM004,2024-05-08,61.76
TX5127,352801,I,COM003,2024-03-18,856.8
TX5128,601000,I,COM003,2024-04-05,970.92
TX5129,601000,A,COM001,2024-01-23,361.4
TX5130,601000,C,COM004,2024-05-04,582.76
TX5131,352801,I,COM003,2024-05-26,868.87
TX5132,601001,C,COM003,2024-05-10,172.1
TX5133,510000,C,COM005,2024-05-23,273.56
TX5134,400000,C,COM002,2024-04-07,75.19
TX5135,400001,I,COM003,2024-03-03,527.9
TX5136,510001,C,COM002,2024-04-01,839.69
TX5137,510001,C,COM001,2024-04-28,390.44
TX5138,400001,I,COM002,2024-06-21,93.36
TX5139,510000,I,COM002,2024-01-23,205.75
TX5140,601000,I,COM002,2024-06-25,818.62
TX5141,510001,I,COM001,2024-04-20,404.3
TX5142,352801,C,COM003,2024-02-28,40.46
TX5143,400001,I,COM002,2024-03-02,20.87
TX5144,601001,I,COM003,2024-02-12,116.32
TX5145,510001,I,COM004,2024-01-17,214.32
TX5146,352801,I,COM002,2024-03-27,449.36
TX5147,510000,C,COM001,2024-05-10,359.52
TX5148,400000,C,COM003,2024-01-19,516.54
TX5149,510001,A,COM004,2024-03-03,812.64
TX5150,400000,I,COM003,2024-05-05,319.99
TX5151,601001,C,COM005,2024-04-28,235.73
TX5152,510000,C,COM004,2024-01-09,501.93
TX5153,601001,C,COM004,2024-05-09,228.62
TX5154,601000,C,COM003,2024-04-10,159.63
TX5155,601000,C,COM004,2024-02-11,597.98
TX5156,510000,C,COM003,2024-01-27,876.22
TX5157,510001,I,COM002,2024-06-23,178.66
TX5158,352800,I,COM005,2024-02-07,696.82
TX5159,400001,I,COM001,2024-02-05,505.17
TX5160,400000,A,COM003,2024-05-02,977.4
TX5161,510001,C,COM002,2024-06-01,701.68
TX5162,601000,C,COM001,2024-01-20,402.24
TX5163,400000,C,COM005,2024-04-20,977.27
TX5164,601000,I,COM001,2024-02-09,307.34
TX5165,400000,I,COM005,2024-03-08,546.61
TX5166,400000,I,COM004,2024-04-21,178.15
TX5167,352801,I,COM001,2024-01-29,434.33
TX5168,601001,C,COM004,2024-05-08,799.57
TX5169,352801,C,COM002,2024-01-26,112.27
TX5170,352800,C,COM004,2024-03-21,797.37
TX5171,400001,C,COM005,2024-02-29,34.21
TX5172,400001,C,COM001,2024-05-11,643.53
TX5173,510001,A,COM003,2024-01-18,74.13
TX5174,510001,C,COM004,2024-04-24,545.0
TX5175,601000,I,COM001,2024-06-02,365.9
TX5176,601001,I,COM003,2024-03-01,151.53
TX5177,510001,C,COM005,2024-05-03,97.06
TX5178,601001,C,COM003,2024-04-26,521.58
TX5179,510001,C,COM001,2024-03-09,131.3
TX5180,352800,I,COM004,2024-03-03,421.08
TX5181,601001,I,COM004,2024-06-04,81.46
TX5182,352800,C,COM002,2024-01-12,195.8
TX5183,510000,C,COM003,2024-01-02,457.53
TX5184,352800,C,COM003,2024-04-07,680.53
TX5185,510001,C,COM001,2024-04-12,928.84
TX5186,400000,I,COM005,2024-03-06,197.13
TX5187,352801,I,COM002,2024-03-14,470.16
TX5188,400000,I,COM005,2024-06-17,865.9
TX5189,352800,I,COM004,2024-02-13,294.02
TX5190,400001,I,COM004,2024-06-01,932.91
TX5191,510000,C,COM002,2024-01-16,970.2
TX5192,352801,C,COM005,2024-01-08,163.94
TX5193,400000,C,COM001,2024-02-19,865.52
TX5194,352800,C,COM005,2024-02-01,288.81
TX5195,601001,I,COM001,2024-02-21,589.12
TX5196,601000,C,COM002,2024-04-11,116.71
TX5197,510001,C,COM003,2024-01-04,672.32
TX5198,400001,I,COM005,2024-01-14,612.2
TX5199,601001,C,COM004,2024-05-02,895.44
TX5200,510001,I,COM003,2024-02-16,965.79
TX5201,601001,C,COM003,2024-04-12,333.16
TX5202,510000,C,COM005,2024-05-20,581.15
TX5203,400001,C,COM005,2024-04-29,873.67
TX5204,352801,C,COM005,2024-05-15,273.89
TX5205,352801,I,COM005,2024-04-12,308.56
TX5206,601001,I,COM005,2024-06-14,394.49
TX5207,601000,C,COM005,2024-04-08,114.39
TX5208,601000,C,COM005,2024-05-30,78.69
TX5209,510001,C,COM002,2024-01-12,34.18
TX5210,510001,I,COM005,2024-06-28,891.75
TX5211,510000,C,COM001,2024-03-16,903.29
TX5212,601000,C,COM005,2024-04-13,88.3
TX5213,352800,C,COM004,2024-04-14,743.15
TX5214,352801,C,COM002,2024-05-11,420.1
TX5215,510000,I,COM005,2024-02-02,460.31
TX5216,400000,I,COM005,2024-03-17,391.55
TX5217,400001,I,COM005,2024-06-16,68.39
TX5218,400000,C,COM001,2024-04-21,462.82
TX5219,510000,I,COM003,2024-02-14,105.52
TX5220,601001,I,COM002,2024-01-08,26.43
TX5221,352801,I,COM003,2024-06-29,55.84
TX5222,510001,I,COM001,2024-03-21,606.62
TX5223,400000,I,COM002,2024-02-08,324.09
TX5224,601001,C,COM001,2024-04-19,663.96
TX5225,510000,I,COM001,2024-05-23,496.7
TX5226,601000,A,COM005,2024-05-16,393.54
TX5227,601000,I,COM005,2024-04-13,478.38
TX5228,400000,C,COM005,2024-04-27,938.57
TX5229,352800,C,COM003,2024-04-09,237.23
TX5230,510001,I,COM005,2024-03-17,874.79
TX5231,352800,I,COM004,2024-06-08,505.15
TX5232,601000,I,COM001,2024-04-14,748.6
TX5233,352801,C,COM001,2024-04-30,571.6
TX5234,352800,A,COM004,2024-02-05,915.81
TX5235,510001,I,COM004,2024-02-25,977.1
TX5236,510001,C,COM001,2024-02-27,637.88
TX5237,601001,I,COM002,2024-02-19,540.43
TX5238,510000,C,COM005,2024-02-02,903.6
TX5239,510000,C,COM004,2024-05-19,809.55
TX5240,352800,C,COM004,2024-02-09,965.66
TX5241,352801,I,COM001,2024-05-01,97.21
TX5242,510001,I,COM005,2024-03-30,621.0
TX5243,352801,C,COM005,2024-05-21,613.67
TX5244,601000,I,COM001,2024-05-27,547.17
TX5245,510001,I,COM004,2024-05-02,805.66
TX5246,352800,I,COM003,2024-01-12,755.05
TX5247,352800,C,COM002,2024-05-13,797.81
TX5248,601001,I,COM001,2024-02-16,890.58
TX5249,510000,C,COM003,2024-04-27,532.51
TX5250,352800,I,COM003,2024-06-09,750.96
TX5251,400000,C,COM003,2024-03-21,726.18
TX5252,510000,I,COM003,2024-06-17,486.04
TX5253,601001,I,COM002,2024-06-18,611.72
TX5254,510001,C,COM002,2024-05-03,532.75
TX5255,510001,C,COM005,2024-05-18,174.21
TX5256,400001,A,COM001,2024-02-05,380.97
TX5257,352801,I,COM005,2024-02-20,34.82
TX5258,400000,I,COM001,2024-06-03,826.53
TX5259,601000,C,COM004,2024-03-02,204.36
TX5260,400000,C,COM004,2024-04-21,260.76
TX5261,510001,C,COM002,2024-01-08,854.39
TX5262,601001,C,COM001,2024-05-23,71.22
TX5263,400001,I,COM002,2024-03-08,680.42
TX5264,510001,C,COM001,2024-04-11,318.02
TX5265,510001,I,COM003,2024-03-18,259.01
TX5266,601000,I,COM002,2024-02-04,357.96
TX5267,601000,I,COM001,2024-06-21,361.43
TX5268,510001,C,COM005,2024-02-25,788.34
TX5269,601001,C,COM002,2024-05-10,643.41
TX5270,510000,C,COM005,2024-05-27,705.23
TX5271,400001,I,COM001,2024-03-15,263.78
TX5272,601000,C,COM001,2024-02-01,36.31
TX5273,400001,C,COM004,2024-01-23,134.33
TX5274,510001,C,COM001,2024-05-06,760.2
TX5275,601000,A,COM003,2024-01-17,89.82
TX5276,352801,C,COM004,2024-04-22,139.72
TX5277,352800,C,COM004,2024-01-02,444.04
TX5278,510001,C,COM002,2024-04-13,705.5
TX5279,601001,C,COM005,2024-01-18,227.14
TX5280,352800,I,COM005,2024-02-25,461.23
TX5281,510001,I,COM005,2024-06-03,368.55
TX5282,352801,C,COM002,2024-01-12,500.57
TX5283,352801,I,COM004,2024-02-05,89.85
TX5284,400001,I,COM005,2024-06-28,19.15
TX5285,510001,I,COM003,2024-03-23,379.62
TX5286,352800,C,COM005,2024-04-25,195.79
TX5287,510001,I,COM002,2024-06-23,905.44
TX5288,510001,C,COM004,2024-01-29,810.06
TX5289,400000,C,COM004,2024-04-08,619.68
TX5290,601000,C,COM005,2024-05-28,101.38
TX5291,601000,C,COM001,2024-01-15,78.36
TX5292,601001,I,COM002,2024-03-06,725.82
TX5293,400001,C,COM001,2024-05-25,719.43
TX5294,400000,C,COM002,2024-05-17,21.07
TX5295,601001,I,COM001,2024-06-04,525.9
TX5296,352800,C,COM003,2024-05-07,919.63
TX5297,352801,C,COM003,2024-04-23,406.75
TX5298,601001,C,COM004,2024-01-16,304.96
TX5299,352800,C,COM001,2024-01-05,817.8
TX5300,352801,I,COM003,2024-02-01,417.37
TX5301,510000,C,COM001,2024-01-01,316.32
TX5302,601001,C,COM001,2024-01-11,54.92
TX5303,510000,I,COM005,2024-06-03,905.02
TX5304,510000,C,COM001,2024-05-11,831.45
TX5305,510000,I,COM002,2024-01-30,165.94
TX5306,400000,C,COM004,2024-04-13,22.69
TX5307,400000,C,COM002,2024-05-03,270.96
TX5308,510001,I,COM003,2024-05-20,708.79
TX5309,400000,I,COM002,2024-04-19,943.42
TX5310,352800,I,COM004,2024-06-29,943.31
TX5311,400000,C,COM001,2024-04-13,474.08
TX5312,601000,C,COM004,2024-04-14,821.69
TX5313,601001,I,COM003,2024-03-01,60.36
TX5314,601000,C,COM001,2024-05-15,41.68
TX5315,352800,C,COM002,2024-01-15,111.02
TX5316,352801,I,COM001,2024-02-08,314.2
TX5317,510000,C,COM001,2024-01-18,143.06
TX5318,601000,C,COM005,2024-04-29,817.04
TX5319,510000,I,COM002,2024-03-23,354.23
TX5320,510001,I,COM002,2024-06-27,538.04
TX5321,510000,I,COM005,2024-02-03,371.9
TX5322,352801,I,COM002,2024-06-21,207.25
TX5323,400001,I,COM005,2024-06-11,51.1
TX5324,352801,I,COM004,2024-02-15,909.36
TX5325,510000,I,COM003,2024-06-06,508.06
TX5326,352801,C,COM004,2024-03-14,832.14
TX5327,400000,C,COM004,2024-03-03,648.45
TX5328,400000,I,COM002,2024-03-16,648.08
TX5329,400001,C,COM005,2024-05-04,535.51
TX5330,510001,C,COM002,2024-04-13,954.69
TX5331,601001,C,COM001,2024-01-31,699.69
TX5332,352801,C,COM001,2024-01-03,989.21
TX5333,601000,I,COM003,2024-06-15,677.68
TX5334,400001,I,COM001,2024-05-27,438.07
TX5335,510000,I,COM004,2024-03-19,673.05
TX5336,352800,C,COM003,2024-05-12,598.03
TX5337,400001,C,COM003,2024-02-07,505.22
TX5338,510001,I,COM005,2024-03-27,656.81
TX5339,510000,I,COM002,2024-01-25,962.62
TX5340,601001,I,COM002,2024-03-17,833.59
TX5341,510000,C,COM004,2024-05-16,609.9
TX5342,601000,A,COM001,2024-04-17,372.61
TX5343,400000,I,COM005,2024-06-28,360.0
TX5344,400001,C,COM001,2024-01-18,569.77
TX5345,601000,A,COM005,2024-03-04,250.5
TX5346,510000,C,COM002,2024-03-17,136.2
TX5347,510001,A,COM002,2024-05-05,872.37
TX5348,601000,C,COM004,2024-05-05,359.25
TX5349,601000,I,COM001,2024-02-29,429.43
TX5350,400001,C,COM002,2024-05-29,453.49
TX5351,510000,I,COM004,2024-02-22,76.04
TX5352,400000,I,COM003,2024-03-17,424.89
TX5353,510001,C,COM005,2024-02-15,741.54
TX5354,601000,C,COM005,2024-04-20,978.82
TX5355,510001,C,COM003,2024-01-31,126.98
TX5356,601000,I,COM001,2024-01-31,390.0
TX5357,510001,C,COM004,2024-04-04,423.13
TX5358,601000,I,COM005,2024-06-06,982.37
TX5359,510001,I,COM001,2024-04-21,551.82
TX5360,352801,C,COM003,2024-05-03,123.59
TX5361,352801,I,COM005,2024-03-14,728.93
TX5362,352801,C,COM005,2024-04-20,722.58
TX5363,510000,I,COM004,2024-03-31,408.8
TX5364,601001,C,COM001,2024-01-21,625.29
TX5365,601000,I,COM004,2024-03-30,269.84
TX5366,510001,I,COM005,2024-03-28,267.99
TX5367,400000,C,COM001,2024-03-05,276.2
TX5368,601000,C,COM002,2024-01-01,984.56
TX5369,352801,C,COM001,2024-04-11,939.13
TX5370,601000,I,COM002,2024-02-08,294.03
TX5371,601000,I,COM003,2024-03-25,387.11
TX5372,352800,I,COM005,2024-03-03,425.4
TX5373,601001,I,COM003,2024-03-12,448.34
TX5374,352800,C,COM003,2024-05-30,943.23
TX5375,400000,I,COM001,2024-02-07,271.68
TX5376,510000,A,COM001,2024-02-18,859.8
TX5377,510001,C,COM005,2024-02-18,666.55
TX5378,352800,C,COM003,2024-05-24,945.81
TX5379,601000,I,COM002,2024-02-04,336.47
TX5380,601001,I,COM004,2024-01-08,614.73
TX5381,510000,I,COM003,2024-06-22,41.44
TX5382,510001,I,COM003,2024-01-30,936.32
TX5383,510000,A,COM003,2024-04-24,656.91
TX5384,510001,C,COM003,2024-01-17,988.33
TX5385,601000,I,COM003,2024-06-23,305.91
TX5386,400000,C,COM003,2024-05-09,987.73
TX5387,510000,I,COM004,2024-03-16,726.13
TX5388,601001,I,COM002,2024-03-19,85.16
TX5389,601001,C,COM003,2024-05-10,258.31
TX5390,400000,I,COM003,2024-06-24,349.78
TX5391,400001,C,COM004,2024-01-16,233.15
TX5392,510000,C,COM005,2024-04-01,737.57
TX5393,400000,C,COM002,2024-04-09,57.65
TX5394,601001,C,COM002,2024-01-28,119.55
TX5395,400000,I,COM005,2024-01-06,552.71
TX5396,601001,I,COM003,2024-04-25,345.8
TX5397,601000,C,COM004,2024-04-01,420.23
TX5398,352800,C,COM001,2024-04-18,331.42
TX5399,601001,A,COM005,2024-05-06,593.5
TX5400,352801,C,COM004,2024-05-31,210.14
TX5401,400000,C,COM004,2024-05-16,595.99
TX5402,400000,I,COM002,2024-06-26,341.23
TX5403,400001,C,COM002,2024-03-31,523.86
TX5404,510001,C,COM004,2024-06-11,418.97
TX5405,601001,C,COM001,2024-05-26,495.85
TX5406,510001,I,COM002,2024-04-22,384.78
TX5407,400001,C,COM002,2024-03-26,934.24
TX5408,601000,I,COM002,2024-06-09,969.86
TX5409,400001,I,COM002,2024-04-27,723.5
TX5410,601000,I,COM002,2024-02-10,424.95
TX5411,601000,C,COM001,2024-05-04,604.74
TX5412,352801,I,COM003,2024-03-08,271.98
TX5413,352800,C,COM004,2024-04-17,543.87
TX5414,510001,C,COM004,2024-04-22,522.02
TX5415,601001,C,COM001,2024-05-26,940.35
TX5416,352800,C,COM002,2024-01-13,439.58
TX5417,601001,C,COM001,2024-03-15,225.4
TX5418,601000,C,COM005,2024-01-23,942.0
TX5419,352800,I,COM001,2024-02-21,887.87
TX5420,601000,I,COM001,2024-03-02,844.86
TX5421,352801,C,COM005,2024-05-11,712.45
TX5422,400001,I,COM001,2024-02-03,436.31
TX5423,601000,I,COM002,2024-02-10,30.19
TX5424,601000,C,COM001,2024-01-06,195.77
TX5425,400000,C,COM004,2024-02-11,392.46
TX5426,352801,I,COM005,2024-03-27,374.17
TX5427,400001,C,COM002,2024-01-29,219.16
TX5428,601001,C,COM004,2024-05-21,70.36
TX5429,601000,C,COM003,2024-05-29,777.97
TX5430,510000,C,COM002,2024-01-10,922.45
TX5431,601000,C,COM003,2024-02-27,522.8
TX5432,352801,I,COM004,2024-02-19,63.39
TX5433,601001,C,COM005,2024-04-17,621.7
TX5434,601000,I,COM004,2024-01-04,993.15
TX5435,352801,I,COM001,2024-02-15,663.05
TX5436,510001,C,COM001,2024-04-11,938.12
TX5437,400001,C,COM001,2024-05-13,513.46
TX5438,400001,I,COM003,2024-01-19,875.69
TX5439,400001,C,COM002,2024-04-06,351.39
TX5440,601001,I,COM002,2024-02-16,849.6
TX5441,352800,I,COM002,2024-05-18,193.33
TX5442,400001,I,COM004,2024-03-10,786.25
TX5443,510001,C,COM003,2024-05-29,258.0
TX5444,510000,C,COM005,2024-05-02,495.9
TX5445,400000,C,COM002,2024-01-05,383.07
TX5446,601001,I,COM001,2024-01-12,49.81
TX5447,400000,I,COM003,2024-03-29,779.53
TX5448,601000,I,COM005,2024-06-03,134.32
TX5449,400000,I,COM005,2024-02-27,558.92
TX5450,510000,I,COM004,2024-05-08,116.06
TX5451,400001,C,COM004,2024-05-30,623.99
TX5452,352801,C,COM004,2024-05-05,697.36
TX5453,510001,I,COM001,2024-03-31,428.3
TX5454,352800,C,COM002,2024-04-12,214.3
TX5455,352801,I,COM005,2024-04-25,439.42
TX5456,400001,C,COM004,2024-02-05,135.32
TX5457,510001,I,COM003,2024-02-22,684.16
TX5458,352800,I,COM003,2024-02-06,504.22
TX5459,601001,I,COM002,2024-06-06,186.42
TX5460,510000,C,COM004,2024-02-10,637.48
TX5461,352800,I,COM002,2024-04-03,800.44
TX5462,510000,A,COM004,2024-03-25,167.13
TX5463,400001,C,COM003,2024-05-25,307.09
TX5464,601000,I,COM004,2024-06-28,433.44
TX5465,400000,C,COM002,2024-02-19,599.62
TX5466,510000,I,COM002,2024-03-02,463.92
TX5467,601001,C,COM001,2024-05-29,809.31
TX5468,400000,C,COM003,2024-06-19,66.09
TX5469,601001,I,COM004,2024-06-13,829.93
TX5470,510000,C,COM002,2024-02-26,771.17
TX5471,400001,I,COM001,2024-03-03,514.15
TX5472,400001,A,COM002,2024-06-16,577.51
TX5473,352800,C,COM004,2024-05-25,533.26
TX5474,601001,I,COM003,2024-02-11,432.36
TX5475,510001,C,COM003,2024-05-28,933.06
TX5476,400001,C,COM001,2024-04-11,968.88
TX5477,400001,C,COM002,2024-05-05,98.07
TX5478,400000,I,COM004,2024-03-17,704.55
TX5479,601001,I,COM005,2024-03-12,487.02
TX5480,400000,I,COM002,2024-05-17,882.21
TX5481,601001,C,COM001,2024-04-05,294.23
TX5482,601001,I,COM002,2024-02-29,26.8
TX5483,352801,C,COM001,2024-05-13,326.91
TX5484,400001,A,COM005,2024-06-28,970.51
TX5485,601001,I,COM001,2024-03-01,29.18
TX5486,601000,I,COM005,2024-04-24,751.69
TX5487,400000,C,COM005,2024-01-08,98.12
TX5488,510001,C,COM003,2024-01-19,167.05
TX5489,400000,I,COM005,2024-03-18,604.01
TX5490,510001,C,COM001,2024-05-25,579.94
TX5491,601001,A,COM001,2024-01-21,208.81
TX5492,400000,C,COM005,2024-05-27,155.19
TX5493,510000,I,COM005,2024-02-25,13.39
TX5494,352801,C,COM004,2024-01-28,222.72
TX5495,601001,C,COM001,2024-02-10,355.22
TX5496,601001,I,COM003,2024-06-26,114.13
TX5497,400001,C,COM003,2024-05-31,764.38
TX5498,601000,C,COM001,2024-04-01,783.7
TX5499,601000,C,COM005,2024-05-06,604.33
TX5500,510000,C,COM004,2024-01-08,567.98
TX5501,400001,C,COM004,2024-01-16,206.36
TX5502,601001,I,COM001,2024-03-24,856.24
TX5503,510000,C,COM003,2024-05-21,175.46
TX5504,601000,I,COM004,2024-02-07,255.8
TX5505,510000,A,COM002,2024-01-10,725.59
TX5506,352801,A,COM004,2024-06-12,209.44
TX5507,601000,I,COM004,2024-01-26,358.5
TX5508,400000,I,COM003,2024-05-02,250.05
TX5509,400001,C,COM002,2024-05-05,682.07
TX5510,352800,C,COM003,2024-01-06,712.27
TX5511,510000,I,COM005,2024-06-08,118.25
TX5512,400000,I,COM004,2024-06-20,63.57
TX5513,352801,I,COM003,2024-02-14,687.63
TX5514,510000,I,COM005,2024-06-27,745.32
TX5515,400001,C,COM005,2024-01-20,131.02
TX5516,352801,I,COM002,2024-06-22,27.58
TX5517,510000,I,COM005,2024-06-01,55.17
TX5518,352801,C,COM003,2024-01-10,389.34
TX5519,510001,I,COM002,2024-02-27,988.97
TX5520,352800,C,COM004,2024-04-01,301.5
TX5521,601001,C,COM001,2024-01-25,530.45
TX5522,352800,I,COM003,2024-04-14,976.07
TX5523,352800,C,COM002,2024-01-15,916.28
TX5524,601001,C,COM002,2024-04-19,488.02
TX5525,400000,I,COM001,2024-02-22,32.72
TX5526,510001,I,COM005,2024-03-14,844.29
TX5527,601001,C,COM003,2024-01-24,786.58
TX5528,601001,I,COM002,2024-01-14,956.15
TX5529,510001,C,COM001,2024-01-23,767.05
TX5530,510000,C,COM005,2024-03-20,601.39
TX5531,601000,I,COM002,2024-05-01,12.07
TX5532,510001,C,COM001,2024-02-20,578.23
TX5533,400000,C,COM004,2024-05-02,729.85
TX5534,400000,I,COM001,2024-06-18,243.47
TX5535,400001,C,COM003,2024-02-17,267.81
TX5536,510000,C,COM002,2024-01-26,130.64
TX5537,601000,C,COM004,2024-02-12,537.73
TX5538,601001,C,COM003,2024-05-16,191.9
TX5539,400000,C,COM004,2024-03-24,956.38
TX5540,400000,A,COM005,2024-01-11,703.85
TX5541,510001,C,COM003,2024-01-21,129.56
TX5542,510000,C,COM004,2024-01-19,998.19
TX5543,510001,C,COM001,2024-05-18,353.08
TX5544,352801,I,COM005,2024-01-07,13.97
TX5545,601001,C,COM005,2024-05-26,114.73
TX5546,400001,C,COM005,2024-05-28,238.44
TX5547,400001,I,COM003,2024-02-19,712.58
TX5548,510001,I,COM004,2024-01-01,448.4
TX5549,601000,C,COM004,2024-03-11,659.22
TX5550,400000,I,COM002,2024-03-23,537.89
TX5551,601001,C,COM003,2024-04-02,621.33
TX5552,352800,I,COM004,2024-06-21,36.35
TX5553,352800,C,COM001,2024-04-28,514.21
TX5554,352800,I,COM004,2024-06-30,674.15
TX5555,352800,A,COM002,2024-04-13,101.8
TX5556,510000,I,COM001,2024-03-26,740.58
TX5557,352801,C,COM003,2024-01-17,122.92
TX5558,510000,C,COM004,2024-05-28,884.01
TX5559,601001,C,COM002,2024-02-19,96.35
TX5560,400001,I,COM004,2024-06-11,253.34
TX5561,400000,I,COM002,2024-02-25,75.45
TX5562,601000,I,COM003,2024-06-07,508.0
TX5563,352801,C,COM005,2024-02-14,849.44
TX5564,400000,C,COM005,2024-01-04,127.71
TX5565,352801,I,COM002,2024-01-19,725.79
TX5566,400001,C,COM004,2024-04-06,644.5
TX5567,352800,I,COM002,2024-06-17,634.11
TX5568,601000,I,COM003,2024-03-20,476.37
TX5569,352801,I,COM002,2024-03-23,970.21
TX5570,352800,I,COM004,2024-02-19,533.04
TX5571,601000,A,COM004,2024-06-17,300.29
TX5572,510001,I,COM003,2024-06-28,355.04
TX5573,510000,I,COM003,2024-04-24,957.24
TX5574,601000,I,COM003,2024-03-10,823.0
TX5575,510001,I,COM001,2024-02-05,741.47
TX5576,510000,A,COM002,2024-02-15,444.29
TX5577,601001,I,COM002,2024-03-29,969.75
TX5578,510000,I,COM001,2024-06-09,983.57
TX5579,352801,C,COM005,2024-01-19,830.69
TX5580,352800,C,COM003,2024-01-07,563.61
TX5581,352801,A,COM002,2024-03-29,500.6
TX5582,400001,A,COM005,2024-01-13,391.09
TX5583,352800,C,COM004,2024-02-13,103.36
TX5584,601000,C,COM003,2024-02-23,439.05
TX5585,601000,C,COM001,2024-01-03,983.45
TX5586,601001,I,COM002,2024-03-03,736.52
TX5587,352800,I,COM001,2024-03-09,387.36
TX5588,601001,I,COM003,2024-06-20,733.49
TX5589,400000,I,COM004,2024-06-15,587.32
TX5590,400000,C,COM001,2024-05-26,97.69
TX5591,601000,I,COM002,2024-03-20,659.41
TX5592,400000,C,COM001,2024-04-20,992.88
TX5593,510000,C,COM004,2024-03-07,731.98
TX5594,510001,C,COM002,2024-05-26,357.76
TX5595,352801,I,COM003,2024-03-05,122.97
TX5596,510000,I,COM001,2024-02-06,109.83
TX5597,400000,I,COM005,2024-03-08,57.19
TX5598,601000,C,COM005,2024-03-27,545.16
TX5599,400001,A,COM004,2024-01-20,610.22
TX5600,510001,A,COM002,2024-05-10,782.4
TX5601,601001,I,COM001,2024-03-06,967.03
TX5602,400001,I,COM003,2024-03-28,911.84
TX5603,601001,C,COM002,2024-04-28,676.85
TX5604,601001,C,COM005,2024-04-22,721.86
TX5605,352800,C,COM003,2024-04-11,120.72
TX5606,601001,A,COM002,2024-01-02,308.44
TX5607,352800,C,COM004,2024-05-20,172.55
