transaccion_id;fecha;categoria;monto;;;;;;;
TX7677514;2024-02-04;correcta;142.16;;;;;;;
TX3226557;2024-02-04;correcta;404.92;;;;;;;
TX2157381;2024-02-04;cancelada;306.29;;;;;;;
TX3519830;2024-02-04;correcta;410.92;;;;;;;
TX1240636;2024-02-04;correcta;346.61;;;;;;;
TX8949135;2024-02-04;correcta;175.27;;;;;;;
TX9832539;2024-02-04;correcta;379.16;;;;;;;
TX1259403;2024-02-04;correcta;243.88;;;;;;;
TX9001859;2024-02-04;correcta;22.61;;;;;;;
TX7661650;2024-02-04;incompleta;492.44;;;;;;;
TX9836672;2024-02-04;correcta;300.97;;;;;;;
TX5986105;2024-02-04;correcta;378.17;;;;;;;
TX8598068;2024-02-04;cancelada;159.35;;;;;;;
TX2576178;2024-02-04;cancelada;436.81;;;;;;;
TX8678440;2024-02-04;cancelada;384.78;;;;;;;
TX5278333;2024-02-04;correcta;464.68;;;;;;;
TX5466484;2024-02-04;cancelada;116.29;;;;;;;
TX9399652;2024-02-04;correcta;75.69;;;;;;;
TX8518788;2024-02-04;incompleta;115.55;;;;;;;
TX3037540;2024-02-04;correcta;49.88;;;;;;;
TX3442880;2024-02-04;cancelada;37.38;;;;;;;
TX7372170;2024-02-04;cancelada;150.31;;;;;;;
TX9807705;2024-02-04;correcta;194.06;;;;;;;
TX4995527;2024-02-04;correcta;302.53;;;;;;;
TX3742273;2024-02-05;incompleta;445.02;;;;;;;
TX5275158;2024-02-05;cancelada;103.6;;;;;;;
TX4571956;2024-02-05;cancelada;160.38;;;;;;;
TX9993115;2024-02-05;cancelada;433.87;;;;;;;
TX8944217;2024-02-05;incompleta;256.17;;;;;;;
TX8406748;2024-02-05;correcta;289.54;;;;;;;
TX4461074;2024-02-05;correcta;98.77;;;;;;;
TX2327645;2024-02-05;cancelada;473.42;;;;;;;
TX4682361;2024-02-05;cancelada;179.95;;;;;;;
TX8770426;2024-02-05;correcta;116.61;;;;;;;
TX4154096;2024-02-05;correcta;376.27;;;;;;;
TX8835177;2024-02-05;correcta;195.54;;;;;;;
TX6113306;2024-02-05;correcta;373.06;;;;;;;
TX2786866;2024-02-05;correcta;136.31;;;;;;;
TX5601514;2024-02-05;correcta;179.2;;;;;;;
TX7225198;2024-02-05;correcta;154.68;;;;;;;
TX8211011;2024-02-05;incompleta;151.52;;;;;;;
TX9896077;2024-02-05;correcta;312.28;;;;;;;
TX6645327;2024-02-05;correcta;107.98;;;;;;;
TX3225141;2024-02-05;correcta;411.48;;;;;;;
TX9024112;2024-02-05;correcta;10.07;;;;;;;
TX1163286;2024-02-05;correcta;64.98;;;;;;;
TX3039850;2024-02-05;cancelada;299.99;;;;;;;
TX8735920;2024-02-05;correcta;348.21;;;;;;;
TX2523276;2024-02-05;correcta;302.19;;;;;;;
TX2674635;2024-02-05;correcta;483.9;;;;;;;
TX9567227;2024-02-05;correcta;150.09;;;;;;;
TX6682103;2024-02-05;incompleta;386.82;;;;;;;
TX2500686;2024-02-05;correcta;224.36;;;;;;;
TX7630881;2024-02-05;cancelada;349.84;;;;;;;
TX5772623;2024-02-05;incompleta;411.18;;;;;;;
TX6455166;2024-02-05;correcta;493.53;;;;;;;
TX1649860;2024-02-05;correcta;35.27;;;;;;;
TX5690679;2024-02-05;correcta;144.74;;;;;;;
TX4398386;2024-02-05;correcta;282.92;;;;;;;
TX4078424;2024-02-05;incompleta;101.17;;;;;;;
TX5580065;2024-02-05;incompleta;189.69;;;;;;;
TX7687675;2024-02-05;incompleta;235.35;;;;;;;
TX8057509;2024-02-05;correcta;319.61;;;;;;;
TX3190199;2024-02-05;correcta;293.2;;;;;;;
TX6948463;2024-02-05;correcta;498.23;;;;;;;
TX7173846;2024-02-05;correcta;164.23;;;;;;;
TX1722755;2024-02-05;cancelada;274.36;;;;;;;
TX7643333;2024-02-05;correcta;470.96;;;;;;;
TX9136400;2024-02-05;incompleta;311.4;;;;;;;
TX5144144;2024-02-05;cancelada;389.88;;;;;;;
TX6331929;2024-02-05;incompleta;33.28;;;;;;;
TX2684300;2024-02-05;incompleta;192.73;;;;;;;
TX7214299;2024-02-05;correcta;76.37;;;;;;;
TX9499089;2024-02-05;correcta;76.55;;;;;;;
TX1394312;2024-02-05;correcta;266.79;;;;;;;
TX9732938;2024-02-05;correcta;229.96;;;;;;;
TX5457908;2024-02-05;correcta;194.55;;;;;;;
TX8431251;2024-02-05;cancelada;122.28;;;;;;;
TX2007792;2024-02-05;incompleta;252.09;;;;;;;
TX9942595;2024-02-05;correcta;277.63;;;;;;;
TX1964007;2024-02-05;cancelada;166.84;;;;;;;
TX9804620;2024-02-05;correcta;351.3;;;;;;;
TX9115423;2024-02-05;correcta;477.53;;;;;;;
TX7278645;2024-02-05;correcta;72.49;;;;;;;
TX7638813;2024-02-05;cancelada;481.03;;;;;;;
TX7402456;2024-02-05;cancelada;151.79;;;;;;;
TX5388271;2024-02-05;correcta;203.05;;;;;;;
TX3742370;2024-02-05;correcta;264.71;;;;;;;
TX5400590;2024-02-05;correcta;95.13;;;;;;;
TX7139177;2024-02-05;cancelada;461.76;;;;;;;
TX3087979;2024-02-05;incompleta;455.11;;;;;;;
TX5930943;2024-02-05;correcta;207.52;;;;;;;
TX1282816;2024-02-05;correcta;20.58;;;;;;;
TX1821373;2024-02-05;correcta;132.59;;;;;;;
TX5670854;2024-02-05;incompleta;46.94;;;;;;;
TX3065681;2024-02-05;correcta;142.05;;;;;;;
TX2976276;2024-02-05;correcta;410.15;;;;;;;
TX9678275;2024-02-05;cancelada;127.19;;;;;;;
TX9352198;2024-02-05;correcta;122.72;;;;;;;
TX4562748;2024-02-05;cancelada;173.55;;;;;;;
TX9633054;2024-02-05;cancelada;412.16;;;;;;;
TX4977109;2024-02-05;correcta;338.74;;;;;;;
TX3887532;2024-02-05;correcta;223.03;;;;;;;
TX8095304;2024-02-05;correcta;87.48;;;;;;;
TX4411707;2024-02-05;correcta;114.84;;;;;;;
TX3124715;2024-02-05;incompleta;267.91;;;;;;;
TX6417455;2024-02-05;correcta;462.49;;;;;;;
TX1164103;2024-02-05;incompleta;388.95;;;;;;;
TX3366958;2024-02-05;cancelada;359.83;;;;;;;
TX9044844;2024-02-05;cancelada;264.61;;;;;;;
TX2709997;2024-02-05;correcta;247.92;;;;;;;
TX9707987;2024-02-05;correcta;318.19;;;;;;;
TX8575305;2024-02-05;correcta;313.51;;;;;;;
TX7997405;2024-02-05;correcta;318.72;;;;;;;
TX8381685;2024-02-05;cancelada;218.41;;;;;;;
TX9402680;2024-02-06;correcta;252.94;;;;;;;
TX6877356;2024-02-06;correcta;108.4;;;;;;;
TX2382636;2024-02-06;correcta;197.62;;;;;;;
TX5044686;2024-02-06;cancelada;141.46;;;;;;;
TX4886943;2024-02-06;incompleta;86.09;;;;;;;
TX4207663;2024-02-06;incompleta;135.39;;;;;;;
TX8537299;2024-02-06;correcta;67.32;;;;;;;
TX4924661;2024-02-06;correcta;56.42;;;;;;;
TX7477918;2024-02-06;correcta;19.18;;;;;;;
TX3315276;2024-02-06;cancelada;17.57;;;;;;;
TX6906609;2024-02-06;correcta;141.09;;;;;;;
TX6546739;2024-02-06;cancelada;119.38;;;;;;;
TX4389681;2024-02-06;correcta;442.71;;;;;;;
TX3036552;2024-02-06;correcta;117.09;;;;;;;
TX2198434;2024-02-06;correcta;388.31;;;;;;;
TX7936613;2024-02-06;correcta;486.05;;;;;;;
TX5214782;2024-02-06;cancelada;237.93;;;;;;;
TX9525801;2024-02-06;correcta;115.57;;;;;;;
TX3895037;2024-02-06;cancelada;399.81;;;;;;;
TX9807526;2024-02-06;correcta;423.13;;;;;;;
TX7444759;2024-02-06;incompleta;274;;;;;;;
TX7652436;2024-02-06;correcta;279.07;;;;;;;
TX8531641;2024-02-06;correcta;84.3;;;;;;;
TX2655156;2024-02-06;correcta;95.94;;;;;;;
TX7894232;2024-02-06;correcta;102.71;;;;;;;
TX2806292;2024-02-06;correcta;319.01;;;;;;;
TX6991598;2024-02-06;cancelada;480.02;;;;;;;
TX2518724;2024-02-06;cancelada;154.57;;;;;;;
TX4261512;2024-02-06;correcta;86.93;;;;;;;
TX9360015;2024-02-06;correcta;445.24;;;;;;;
TX5387236;2024-02-06;correcta;56.78;;;;;;;
TX7426847;2024-02-06;correcta;186.77;;;;;;;
TX9905895;2024-02-06;incompleta;207.91;;;;;;;
TX3813643;2024-02-06;correcta;245.32;;;;;;;
TX1351748;2024-02-06;correcta;353.52;;;;;;;
TX8926628;2024-02-06;incompleta;365.67;;;;;;;
TX9834685;2024-02-06;correcta;488.7;;;;;;;
TX4351709;2024-02-06;correcta;39.41;;;;;;;
TX7034057;2024-02-06;incompleta;120.44;;;;;;;
TX6258332;2024-02-06;cancelada;319.94;;;;;;;
TX1642796;2024-02-06;correcta;296.53;;;;;;;
TX8256980;2024-02-06;cancelada;313.12;;;;;;;
TX1045279;2024-02-06;incompleta;34.9;;;;;;;
TX3317735;2024-02-06;correcta;102.8;;;;;;;
TX9882261;2024-02-06;correcta;240.8;;;;;;;
TX4371917;2024-02-06;correcta;416.43;;;;;;;
TX6148055;2024-02-06;correcta;67.83;;;;;;;
TX5128853;2024-02-06;correcta;34.74;;;;;;;
TX9596627;2024-02-06;correcta;248.89;;;;;;;
TX6270375;2024-02-06;correcta;333.45;;;;;;;
TX9813605;2024-02-06;correcta;384.55;;;;;;;
TX1427899;2024-02-06;correcta;258.56;;;;;;;
TX7009020;2024-02-06;correcta;60.56;;;;;;;
TX1722272;2024-02-06;correcta;197.3;;;;;;;
TX2785328;2024-02-06;correcta;151.79;;;;;;;
TX5490369;2024-02-06;cancelada;237.83;;;;;;;
TX8309875;2024-02-07;correcta;172.54;;;;;;;
TX6735349;2024-02-07;correcta;35.05;;;;;;;
TX1297688;2024-02-07;correcta;11.84;;;;;;;
TX8244020;2024-02-07;cancelada;385.92;;;;;;;
TX7784820;2024-02-07;correcta;97.74;;;;;;;
TX5696898;2024-02-07;cancelada;471.92;;;;;;;
TX7769760;2024-02-07;correcta;301.5;;;;;;;
TX1363826;2024-02-07;correcta;284.83;;;;;;;
TX1516749;2024-02-07;correcta;174.75;;;;;;;
TX2798249;2024-02-07;cancelada;445.84;;;;;;;
TX8054296;2024-02-07;cancelada;370.35;;;;;;;
TX6730540;2024-02-07;correcta;96.84;;;;;;;
TX1877157;2024-02-07;correcta;193.56;;;;;;;
TX7262040;2024-02-07;correcta;282.88;;;;;;;
TX2869473;2024-02-07;correcta;194.92;;;;;;;
TX8280588;2024-02-07;cancelada;407.93;;;;;;;
TX7918302;2024-02-07;cancelada;305.14;;;;;;;
TX8950437;2024-02-07;correcta;496.86;;;;;;;
TX5254016;2024-02-07;incompleta;14.81;;;;;;;
TX2628530;2024-02-07;cancelada;388.5;;;;;;;
TX6692411;2024-02-07;cancelada;171.71;;;;;;;
TX7561800;2024-02-07;cancelada;385.37;;;;;;;
TX1344314;2024-02-07;cancelada;424.58;;;;;;;
TX4752256;2024-02-07;correcta;380.15;;;;;;;
TX6938441;2024-02-07;correcta;264.2;;;;;;;
TX1598105;2024-02-07;correcta;316.97;;;;;;;
TX2978612;2024-02-07;correcta;257.52;;;;;;;
TX9807640;2024-02-07;correcta;253.13;;;;;;;
TX7157701;2024-02-07;correcta;407.45;;;;;;;
TX7854823;2024-02-07;cancelada;478.11;;;;;;;
TX3278793;2024-02-07;cancelada;443.08;;;;;;;
TX2567679;2024-02-07;correcta;177.08;;;;;;;
TX7841208;2024-02-07;correcta;313.07;;;;;;;
TX5796767;2024-02-07;correcta;183.78;;;;;;;
TX2887809;2024-02-07;correcta;115.56;;;;;;;
TX7459816;2024-02-07;correcta;477.73;;;;;;;
TX4763275;2024-02-07;incompleta;169.1;;;;;;;
TX6605677;2024-02-07;correcta;390.22;;;;;;;
TX5431317;2024-02-07;cancelada;407;;;;;;;
TX8713985;2024-02-07;cancelada;458.63;;;;;;;
TX2435839;2024-02-07;correcta;292.97;;;;;;;
TX2705249;2024-02-07;correcta;358.58;;;;;;;
TX8942490;2024-02-07;correcta;450.97;;;;;;;
TX9650808;2024-02-07;correcta;238.07;;;;;;;
TX3141990;2024-02-07;incompleta;468.14;;;;;;;
TX3725276;2024-02-07;correcta;468.02;;;;;;;
TX9927016;2024-02-07;correcta;391.33;;;;;;;
TX7167061;2024-02-07;correcta;181.9;;;;;;;
TX7841680;2024-02-07;correcta;117.15;;;;;;;
TX5321026;2024-02-07;correcta;112.88;;;;;;;
TX8363997;2024-02-07;correcta;39.56;;;;;;;
TX1568741;2024-02-07;correcta;369.72;;;;;;;
TX6226628;2024-02-07;correcta;203.01;;;;;;;
TX5852161;2024-02-07;correcta;363.75;;;;;;;
TX6678252;2024-02-07;correcta;47.41;;;;;;;
TX7736762;2024-02-07;correcta;190.17;;;;;;;
TX6320156;2024-02-07;cancelada;278.07;;;;;;;
TX1932635;2024-02-07;correcta;153.09;;;;;;;
TX1004062;2024-02-07;correcta;341.69;;;;;;;
TX1762193;2024-02-07;cancelada;412.13;;;;;;;
TX8241399;2024-02-07;correcta;24.57;;;;;;;
TX3513130;2024-02-07;correcta;237.39;;;;;;;
TX2071617;2024-02-07;correcta;99.68;;;;;;;
TX2056860;2024-02-07;correcta;231.56;;;;;;;
TX5851009;2024-02-07;correcta;197.4;;;;;;;
TX5721335;2024-02-07;cancelada;23.93;;;;;;;
TX9832949;2024-02-07;correcta;282.43;;;;;;;
TX3395349;2024-02-07;correcta;387.35;;;;;;;
TX7718139;2024-02-07;incompleta;442.07;;;;;;;
TX7643055;2024-02-07;correcta;293.89;;;;;;;
TX8334170;2024-02-07;incompleta;190.96;;;;;;;
TX8270930;2024-02-07;cancelada;492.34;;;;;;;
TX2150456;2024-02-07;correcta;127.52;;;;;;;
TX1803446;2024-02-07;correcta;415.72;;;;;;;
TX7714709;2024-02-07;correcta;96.2;;;;;;;
TX5795662;2024-02-07;cancelada;436.98;;;;;;;
TX2722919;2024-02-07;cancelada;251.72;;;;;;;
TX8586240;2024-02-07;incompleta;109.69;;;;;;;
TX1223441;2024-02-07;correcta;291.1;;;;;;;
TX8380383;2024-02-07;correcta;101.25;;;;;;;
TX1582212;2024-02-07;cancelada;484.95;;;;;;;
TX6087045;2024-02-07;correcta;324.99;;;;;;;
TX5270664;2024-02-07;correcta;202.9;;;;;;;
TX7250276;2024-02-07;correcta;248.49;;;;;;;
TX4626196;2024-02-07;correcta;283.4;;;;;;;
TX8041229;2024-02-07;cancelada;155.07;;;;;;;
TX9100980;2024-02-07;correcta;219.74;;;;;;;
TX1453729;2024-02-07;incompleta;390.46;;;;;;;
TX7187452;2024-02-07;incompleta;216.29;;;;;;;
TX3964195;2024-02-07;cancelada;437.42;;;;;;;
TX4234036;2024-02-07;incompleta;176.86;;;;;;;
TX1141178;2024-02-07;correcta;47.62;;;;;;;
TX5333677;2024-02-07;cancelada;116.85;;;;;;;
TX2705250;2024-02-07;cancelada;467.1;;;;;;;
TX7280981;2024-02-07;correcta;203.44;;;;;;;
TX2911371;2024-02-07;correcta;208.18;;;;;;;
TX7185639;2024-02-07;correcta;378.93;;;;;;;
TX7375461;2024-02-07;correcta;429.06;;;;;;;
TX4770811;2024-02-07;correcta;316.17;;;;;;;
TX2900246;2024-02-07;incompleta;450.43;;;;;;;
TX5313112;2024-02-07;cancelada;290.5;;;;;;;
TX9791229;2024-02-07;cancelada;105.45;;;;;;;
TX2531231;2024-02-07;correcta;455.64;;;;;;;
TX1525328;2024-02-07;correcta;284;;;;;;;
TX9356339;2024-02-07;correcta;84.7;;;;;;;
TX2867841;2024-02-07;incompleta;231.63;;;;;;;
TX9828923;2024-02-07;correcta;106.37;;;;;;;
TX2363389;2024-02-07;correcta;313.05;;;;;;;
TX8103024;2024-02-07;correcta;300.74;;;;;;;
TX7349851;2024-02-07;correcta;238.99;;;;;;;
TX6265675;2024-02-07;cancelada;61.09;;;;;;;
TX4766936;2024-02-07;correcta;109.56;;;;;;;
TX2243553;2024-02-07;correcta;271.41;;;;;;;
TX8496076;2024-02-07;correcta;42.09;;;;;;;
TX4942436;2024-02-07;correcta;128.67;;;;;;;
TX1976623;2024-02-07;correcta;480.7;;;;;;;
TX9168737;2024-02-07;correcta;163.1;;;;;;;
TX8345794;2024-02-07;cancelada;388.05;;;;;;;
TX5980018;2024-02-07;correcta;391.44;;;;;;;
TX8538423;2024-02-07;correcta;438.37;;;;;;;
TX5977172;2024-02-07;correcta;173.74;;;;;;;
TX6082449;2024-02-07;incompleta;191.89;;;;;;;
TX4622316;2024-02-07;cancelada;317.76;;;;;;;
TX7657314;2024-02-07;correcta;384.29;;;;;;;
TX1782507;2024-02-07;correcta;222.13;;;;;;;
TX7837272;2024-02-07;correcta;77.76;;;;;;;
TX5199232;2024-02-07;cancelada;250.42;;;;;;;
TX5543133;2024-02-07;correcta;178.78;;;;;;;
TX7449155;2024-02-07;correcta;225.31;;;;;;;
TX2836792;2024-02-07;correcta;491.01;;;;;;;
TX2253221;2024-02-07;correcta;367.25;;;;;;;
TX3759948;2024-02-07;incompleta;83.42;;;;;;;
TX4366094;2024-02-07;correcta;322.48;;;;;;;
TX6469142;2024-02-07;correcta;341.32;;;;;;;
TX3727460;2024-02-07;correcta;86.4;;;;;;;
TX8076120;2024-02-07;cancelada;183.7;;;;;;;
TX9655870;2024-02-07;incompleta;402.1;;;;;;;
TX6162458;2024-02-07;correcta;331.56;;;;;;;
TX3786009;2024-02-07;correcta;406.6;;;;;;;
TX6561346;2024-02-07;correcta;315.27;;;;;;;
TX8774735;2024-02-07;cancelada;232.2;;;;;;;
TX6842107;2024-02-07;cancelada;228.48;;;;;;;
TX8618627;2024-02-07;correcta;326.32;;;;;;;
TX4908608;2024-02-07;cancelada;318.08;;;;;;;
TX1902075;2024-02-07;incompleta;10.09;;;;;;;
TX6061999;2024-02-08;cancelada;320.48;;;;;;;
TX1770025;2024-02-08;correcta;168.73;;;;;;;
TX8632827;2024-02-08;cancelada;186.47;;;;;;;
TX5535531;2024-02-08;correcta;484.68;;;;;;;
TX5907798;2024-02-08;correcta;142.21;;;;;;;
TX4260381;2024-02-08;correcta;313.3;;;;;;;
TX6228682;2024-02-08;incompleta;465.46;;;;;;;
TX2787400;2024-02-08;correcta;284.99;;;;;;;
TX1598759;2024-02-08;correcta;157.88;;;;;;;
TX2241826;2024-02-08;correcta;270.25;;;;;;;
TX7473758;2024-02-08;cancelada;209.9;;;;;;;
TX3821339;2024-02-08;incompleta;186.16;;;;;;;
TX4424538;2024-02-08;correcta;114.49;;;;;;;
TX5848839;2024-02-08;correcta;91.07;;;;;;;
TX7113516;2024-02-08;cancelada;129.58;;;;;;;
TX9167834;2024-02-08;cancelada;45.23;;;;;;;
TX2655146;2024-02-08;cancelada;450.65;;;;;;;
TX1003641;2024-02-08;correcta;389.38;;;;;;;
TX7833415;2024-02-08;cancelada;330.68;;;;;;;
TX6989750;2024-02-08;correcta;495.36;;;;;;;
TX7890974;2024-02-08;correcta;326.84;;;;;;;
TX9257252;2024-02-08;correcta;128.67;;;;;;;
TX1955178;2024-02-08;correcta;416.21;;;;;;;
TX2570538;2024-02-08;correcta;146.96;;;;;;;
TX7540331;2024-02-08;correcta;465.93;;;;;;;
TX9728118;2024-02-08;correcta;72.01;;;;;;;
TX5266106;2024-02-08;correcta;285.03;;;;;;;
TX9672556;2024-02-08;incompleta;281.85;;;;;;;
TX6126667;2024-02-08;correcta;253.04;;;;;;;
TX3022407;2024-02-08;correcta;144.86;;;;;;;
TX4906076;2024-02-08;correcta;139.63;;;;;;;
TX6620019;2024-02-08;correcta;155.34;;;;;;;
TX2132281;2024-02-08;incompleta;44.33;;;;;;;
TX9123466;2024-02-08;correcta;30.03;;;;;;;
TX9613500;2024-02-08;incompleta;445.39;;;;;;;
TX6402370;2024-02-08;correcta;388.35;;;;;;;
TX7758677;2024-02-08;incompleta;114.85;;;;;;;
TX5812262;2024-02-08;cancelada;370.76;;;;;;;
TX2073640;2024-02-08;cancelada;453.65;;;;;;;
TX7098721;2024-02-08;correcta;338.39;;;;;;;
TX4860315;2024-02-08;incompleta;247.24;;;;;;;
TX6250057;2024-02-08;correcta;429.74;;;;;;;
TX9081707;2024-02-08;cancelada;421.88;;;;;;;
TX7955061;2024-02-08;incompleta;30.76;;;;;;;
TX2331347;2024-02-08;correcta;133.08;;;;;;;
TX6779851;2024-02-08;cancelada;95.6;;;;;;;
TX6762396;2024-02-08;cancelada;197.27;;;;;;;
TX7067964;2024-02-08;correcta;221.38;;;;;;;
TX6164545;2024-02-08;correcta;355.91;;;;;;;
TX5284047;2024-02-08;incompleta;56.82;;;;;;;
TX3228043;2024-02-08;correcta;10.04;;;;;;;
TX1799635;2024-02-08;correcta;137.75;;;;;;;
TX3497375;2024-02-08;correcta;403.26;;;;;;;
TX4624276;2024-02-08;correcta;186.68;;;;;;;
TX6573056;2024-02-08;correcta;469.58;;;;;;;
TX4176183;2024-02-08;cancelada;442.53;;;;;;;
TX8538904;2024-02-08;correcta;214.44;;;;;;;
TX5174961;2024-02-08;correcta;225.02;;;;;;;
TX2307305;2024-02-08;correcta;493.85;;;;;;;
TX9980258;2024-02-08;incompleta;379.15;;;;;;;
TX1927496;2024-02-08;correcta;75.7;;;;;;;
TX9756581;2024-02-08;correcta;372.72;;;;;;;
TX5289869;2024-02-08;cancelada;316.98;;;;;;;
TX4234420;2024-02-08;correcta;464.19;;;;;;;
TX5092830;2024-02-08;cancelada;52.57;;;;;;;
TX6469334;2024-02-08;correcta;244.18;;;;;;;
TX6190140;2024-02-08;incompleta;65.39;;;;;;;
TX8074333;2024-02-08;cancelada;283.89;;;;;;;
TX9778084;2024-02-08;correcta;381.33;;;;;;;
TX8848774;2024-02-08;correcta;119.97;;;;;;;
TX3986000;2024-02-08;correcta;379.16;;;;;;;
TX3268468;2024-02-08;incompleta;203.58;;;;;;;
TX6393672;2024-02-08;incompleta;83.75;;;;;;;
TX4499074;2024-02-08;correcta;328.57;;;;;;;
TX1221437;2024-02-08;correcta;39.74;;;;;;;
TX4001637;2024-02-08;correcta;260.61;;;;;;;
TX5755355;2024-02-08;cancelada;437.12;;;;;;;
TX5946384;2024-02-08;correcta;208.48;;;;;;;
TX9856325;2024-02-08;cancelada;326.42;;;;;;;
TX3728987;2024-02-08;correcta;124.37;;;;;;;
TX3663395;2024-02-08;correcta;490.58;;;;;;;
TX3767213;2024-02-08;incompleta;448.24;;;;;;;
TX8113123;2024-02-08;correcta;72.83;;;;;;;
TX5674999;2024-02-08;incompleta;376.82;;;;;;;
TX5338333;2024-02-08;cancelada;347.93;;;;;;;
TX1496805;2024-02-08;correcta;391.76;;;;;;;
TX3221671;2024-02-08;cancelada;196.03;;;;;;;
TX9582619;2024-02-08;cancelada;28.31;;;;;;;
TX3471750;2024-02-08;incompleta;112.27;;;;;;;
TX8154794;2024-02-08;correcta;355.01;;;;;;;
TX8166595;2024-02-08;correcta;228.22;;;;;;;
TX7156966;2024-02-08;correcta;35.31;;;;;;;
TX6436848;2024-02-08;cancelada;391.9;;;;;;;
TX9794442;2024-02-08;correcta;418.35;;;;;;;
TX7935405;2024-02-08;correcta;126.14;;;;;;;
TX4753449;2024-02-08;correcta;89.48;;;;;;;
TX3358246;2024-02-09;correcta;103.06;;;;;;;
TX5114912;2024-02-09;correcta;379.9;;;;;;;
TX6263781;2024-02-09;cancelada;74.5;;;;;;;
TX5530798;2024-02-09;correcta;441.86;;;;;;;
TX6572933;2024-02-09;correcta;33.65;;;;;;;
TX2238527;2024-02-09;correcta;32.24;;;;;;;
TX5815382;2024-02-09;correcta;467.5;;;;;;;
TX6478128;2024-02-09;correcta;116.25;;;;;;;
TX6796216;2024-02-09;correcta;154.55;;;;;;;
TX2569128;2024-02-09;cancelada;149.88;;;;;;;
TX7406296;2024-02-09;correcta;169.6;;;;;;;
TX9243128;2024-02-09;correcta;229.51;;;;;;;
TX6820125;2024-02-09;cancelada;49.63;;;;;;;
TX8888004;2024-02-09;correcta;420.67;;;;;;;
TX3110595;2024-02-09;incompleta;399.53;;;;;;;
TX9060355;2024-02-09;incompleta;262.45;;;;;;;
TX4477240;2024-02-09;correcta;140.25;;;;;;;
TX8896194;2024-02-09;correcta;439.56;;;;;;;
TX9429243;2024-02-09;correcta;158.32;;;;;;;
TX4966316;2024-02-09;correcta;471.61;;;;;;;
TX6161683;2024-02-09;correcta;311.15;;;;;;;
TX8320720;2024-02-09;cancelada;342.69;;;;;;;
TX4602507;2024-02-09;correcta;441.14;;;;;;;
TX2048850;2024-02-09;correcta;47.29;;;;;;;
TX6716198;2024-02-09;cancelada;378.95;;;;;;;
TX1806079;2024-02-09;correcta;441.92;;;;;;;
TX4164428;2024-02-09;correcta;282.5;;;;;;;
TX8335833;2024-02-09;incompleta;358.86;;;;;;;
TX4345215;2024-02-09;cancelada;14.36;;;;;;;
TX3756402;2024-02-09;correcta;417.91;;;;;;;
TX9909241;2024-02-09;correcta;373.51;;;;;;;
TX6003036;2024-02-09;correcta;142.88;;;;;;;
TX2795404;2024-02-09;correcta;260.78;;;;;;;
TX9096657;2024-02-09;correcta;76.23;;;;;;;
TX9231419;2024-02-09;cancelada;84.75;;;;;;;
TX8110449;2024-02-09;correcta;466.26;;;;;;;
TX5878594;2024-02-09;correcta;451.16;;;;;;;
TX8364933;2024-02-09;cancelada;117.09;;;;;;;
TX3878326;2024-02-09;correcta;68.47;;;;;;;
TX1398726;2024-02-09;cancelada;488.04;;;;;;;
TX8952651;2024-02-09;correcta;324.12;;;;;;;
TX8603359;2024-02-09;cancelada;55.43;;;;;;;
TX2467649;2024-02-09;correcta;292.47;;;;;;;
TX6665927;2024-02-09;incompleta;344.52;;;;;;;
TX4264496;2024-02-09;incompleta;275.48;;;;;;;
TX5079934;2024-02-09;cancelada;96.75;;;;;;;
TX8567954;2024-02-09;correcta;471.81;;;;;;;
TX3836321;2024-02-09;correcta;161.09;;;;;;;
TX4624686;2024-02-09;correcta;261.92;;;;;;;
TX9143367;2024-02-09;incompleta;298.3;;;;;;;
TX6833561;2024-02-09;cancelada;377.24;;;;;;;
TX5062812;2024-02-09;cancelada;140.73;;;;;;;
TX1020292;2024-02-09;correcta;246.06;;;;;;;
TX7535400;2024-02-09;correcta;342.09;;;;;;;
TX1397558;2024-02-09;correcta;254.21;;;;;;;
TX2357143;2024-02-09;correcta;276.41;;;;;;;
TX8632490;2024-02-09;correcta;483.91;;;;;;;
TX4914323;2024-02-09;cancelada;208.64;;;;;;;
TX2636470;2024-02-09;incompleta;415.96;;;;;;;
TX6474662;2024-02-09;correcta;290.43;;;;;;;
TX9369373;2024-02-09;correcta;230.09;;;;;;;
TX9991551;2024-02-09;cancelada;330.28;;;;;;;
TX7092212;2024-02-09;incompleta;335.51;;;;;;;
TX8318634;2024-02-09;incompleta;389.11;;;;;;;
TX2338851;2024-02-09;correcta;212.23;;;;;;;
TX3267690;2024-02-09;incompleta;165.29;;;;;;;
TX3701718;2024-02-09;cancelada;415.74;;;;;;;
TX9708699;2024-02-09;cancelada;413.49;;;;;;;
TX3729848;2024-02-09;correcta;171.79;;;;;;;
TX7254516;2024-02-09;correcta;384.09;;;;;;;
TX9923981;2024-02-09;correcta;459.43;;;;;;;
TX2680052;2024-02-09;correcta;366.16;;;;;;;
TX7732038;2024-02-09;correcta;132.98;;;;;;;
TX1611169;2024-02-09;incompleta;400.63;;;;;;;
TX2954286;2024-02-09;correcta;299.94;;;;;;;
TX1098498;2024-02-09;correcta;444.6;;;;;;;
TX5082198;2024-02-09;correcta;13.89;;;;;;;
TX4544284;2024-02-09;correcta;349.1;;;;;;;
TX6582814;2024-02-09;cancelada;390.32;;;;;;;
TX4780592;2024-02-09;correcta;482.24;;;;;;;
